trn_no,acc_no,cus_no,brn_cd,trn_type,trn_dt,trn_time,amt,trn_desc,chn,gndr,age,trn_datetime
56310117864632420748,914774406858,8495957670.0,449836,DEBIT,2023-06-01 00:00:00+00:00,17:02:48,389.66,FUND TRANSFER,IB,MALE,63.0,2023-06-01 17:02:48
9265878913346543330,492064485044,8420219386.0,449836,CREDIT,2023-06-01 00:00:00+00:00,17:08:55,576.15,FUND TRANSFER,IB,FEMALE,54.0,2023-06-01 17:08:55
93477318672090190454,284349271485,2652412836.0,339201,DEBIT,2023-06-01 00:00:00+00:00,17:11:37,350.0,FUND TRANSFER,IB,MALE,52.0,2023-06-01 17:11:37
98872736518171764449,529288723961,6938209173.0,291393,DEBIT,2023-06-01 00:00:00+00:00,17:15:14,50.0,SALE DEBIT,POS,MALE,49.0,2023-06-01 17:15:14
34183345941851051927,351673304609,5400873305.0,449836,CREDIT,2023-06-01 00:00:00+00:00,17:47:01,2500.0,FUND TRANSFER,IB,MALE,52.0,2023-06-01 17:47:01
5161035695428970147,942108413560,8726143159.0,339201,DEBIT,2023-06-01 00:00:00+00:00,17:47:19,3000.0,FUND TRANSFER,IB,FEMALE,50.0,2023-06-01 17:47:19
93936173599787075548,434652538750,9682861216.0,339201,DEBIT,2023-06-01 00:00:00+00:00,17:48:34,178.0,FUND TRANSFER,IB,FEMALE,58.0,2023-06-01 17:48:34
70495525009710060733,942108413560,8726143159.0,339201,DEBIT,2023-06-01 00:00:00+00:00,17:49:34,1500.0,FUND TRANSFER,IB,FEMALE,50.0,2023-06-01 17:49:34
38458275335636389402,893984870415,3919077928.0,449836,DEBIT,2023-06-01 00:00:00+00:00,17:51:39,200.0,FUND TRANSFER,IB,MALE,53.0,2023-06-01 17:51:39
48826668605095232611,942108413560,8726143159.0,339201,DEBIT,2023-06-01 00:00:00+00:00,17:52:08,1500.0,FUND TRANSFER,IB,FEMALE,50.0,2023-06-01 17:52:08
35675832359762442107,893984870415,3919077928.0,339201,CREDIT,2023-06-01 00:00:00+00:00,18:08:13,500.0,FUND TRANSFER,IB,MALE,53.0,2023-06-01 18:08:13
6112546393237544139,455197916236,7010923933.0,631233,DEBIT,2023-06-01 00:00:00+00:00,18:25:05,75.01,SALE DEBIT,POS,FEMALE,48.0,2023-06-01 18:25:05
17473579579813408128,584302038586,5570333082.0,678972,DEBIT,2023-06-01 00:00:00+00:00,18:46:21,200.0,PAYMENT,MEPS,MALE,45.0,2023-06-01 18:46:21
42369010077408436632,584302038586,5570333082.0,678972,DEBIT,2023-06-01 00:00:00+00:00,18:48:32,100.0,PAYMENT,MEPS,MALE,45.0,2023-06-01 18:48:32
15074558806317551146,696282610710,3911304863.0,449836,CREDIT,2023-06-01 00:00:00+00:00,18:53:02,7000.0,FUND TRANSFER,IB,FEMALE,49.0,2023-06-01 18:53:02
80133479396530385271,709400571680,4071104958.0,631233,DEBIT,2023-06-01 00:00:00+00:00,19:05:39,3.0,SALE DEBIT,POS,MALE,58.0,2023-06-01 19:05:39
1029917023554570664,775562414273,7194794461.0,449836,DEBIT,2023-06-01 00:00:00+00:00,19:06:18,278.0,PAYMENT,IB,MALE,40.0,2023-06-01 19:06:18
40820791574553735244,584302038586,5570333082.0,678972,DEBIT,2023-06-01 00:00:00+00:00,19:11:37,47.9,PAYMENT,MEPS,MALE,45.0,2023-06-01 19:11:37
29369029819198358089,455197916236,7010923933.0,728812,DEBIT,2023-06-01 00:00:00+00:00,19:21:35,34.44,PAYMENT,FPX,FEMALE,48.0,2023-06-01 19:21:35
3566346323679735045,193345169178,7513227576.0,339201,CREDIT,2023-06-01 00:00:00+00:00,19:28:41,380.0,FUND TRANSFER,IB,MALE,36.0,2023-06-01 19:28:41
2274227935713993776,673125233646,2631583662.0,339201,CREDIT,2023-06-01 00:00:00+00:00,19:36:27,300.0,FUND TRANSFER,IB,MALE,63.0,2023-06-01 19:36:27
97228381837668492715,673125233646,2631583662.0,631233,DEBIT,2023-06-01 00:00:00+00:00,19:43:40,2304.1,SALE DEBIT,POS,MALE,63.0,2023-06-01 19:43:40
57253423689307507141,696282610710,3911304863.0,449836,DEBIT,2023-06-01 00:00:00+00:00,19:49:37,2500.0,FUND TRANSFER,IB,FEMALE,49.0,2023-06-01 19:49:37
81625332323585418770,976461201839,2456185095.0,339201,CREDIT,2023-06-01 00:00:00+00:00,19:52:05,245.0,FUND TRANSFER,IB,FEMALE,46.0,2023-06-01 19:52:05
97765543981576836595,623177710549,7832073932.0,631233,DEBIT,2023-06-01 00:00:00+00:00,19:52:25,65.0,SALE DEBIT,POS,MALE,39.0,2023-06-01 19:52:25
7516653382468323987,119414046114,3481072690.0,449836,CREDIT,2023-06-01 00:00:00+00:00,19:54:46,400.0,FUND TRANSFER,IB,MALE,46.0,2023-06-01 19:54:46
4661556842317507092,193345169178,7513227576.0,339201,DEBIT,2023-06-01 00:00:00+00:00,19:55:33,20.0,FUND TRANSFER,IB,MALE,36.0,2023-06-01 19:55:33
87212655496350754261,193345169178,7513227576.0,449836,DEBIT,2023-06-01 00:00:00+00:00,20:18:00,500.0,FUND TRANSFER,IB,MALE,36.0,2023-06-01 20:18:00
35573003684476595224,918219393644,4768936283.0,449836,CREDIT,2023-06-01 00:00:00+00:00,20:18:16,450.0,FUND TRANSFER,IB,MALE,46.0,2023-06-01 20:18:16
61345036327619228506,268674498118,4732103968.0,449836,CREDIT,2023-06-01 00:00:00+00:00,20:21:48,80.0,FUND TRANSFER,IB,FEMALE,46.0,2023-06-01 20:21:48
22288808505568648214,268674498118,4732103968.0,339201,CREDIT,2023-06-01 00:00:00+00:00,20:22:29,30.0,FUND TRANSFER,IB,FEMALE,46.0,2023-06-01 20:22:29
792505091217970913,673125233646,2631583662.0,631233,DEBIT,2023-06-01 00:00:00+00:00,20:28:40,1183.0,SALE DEBIT,POS,MALE,63.0,2023-06-01 20:28:40
59839389795130499720,350294564861,1502753028.0,339201,CREDIT,2023-06-01 00:00:00+00:00,20:35:04,90.0,FUND TRANSFER,IB,MALE,54.0,2023-06-01 20:35:04
69223487367347576300,507659392231,2349245979.0,339201,DEBIT,2023-06-01 00:00:00+00:00,20:44:21,5000.0,FUND TRANSFER,IB,MALE,58.0,2023-06-01 20:44:21
63589195091901207705,350294564861,1502753028.0,339201,CREDIT,2023-06-01 00:00:00+00:00,20:51:56,180.0,FUND TRANSFER,IB,MALE,54.0,2023-06-01 20:51:56
8981670354474538766,492064485044,8420219386.0,339201,DEBIT,2023-06-01 00:00:00+00:00,20:59:42,150.0,FUND TRANSFER,IB,FEMALE,54.0,2023-06-01 20:59:42
23743278832432183190,673125233646,2631583662.0,678972,DEBIT,2023-06-01 00:00:00+00:00,21:01:25,384.7,PAYMENT,MEPS,MALE,63.0,2023-06-01 21:01:25
34016791229742958453,492064485044,8420219386.0,449836,DEBIT,2023-06-01 00:00:00+00:00,21:01:27,150.0,FUND TRANSFER,IB,FEMALE,54.0,2023-06-01 21:01:27
52547668294155590284,513072841203,5591584008.0,449836,CREDIT,2023-06-01 00:00:00+00:00,21:13:41,70.0,FUND TRANSFER,IB,MALE,48.0,2023-06-01 21:13:41
57990082736671248533,673125233646,2631583662.0,678972,DEBIT,2023-06-01 00:00:00+00:00,21:17:19,528.0,PAYMENT,MEPS,MALE,63.0,2023-06-01 21:17:19
33680679826449668324,268674498118,4732103968.0,449836,CREDIT,2023-06-01 00:00:00+00:00,21:18:27,360.0,FUND TRANSFER,IB,FEMALE,46.0,2023-06-01 21:18:27
21225305217192042641,687604407571,5962909511.0,449836,DEBIT,2023-06-01 00:00:00+00:00,21:25:04,20.0,PAYMENT,IB,MALE,55.0,2023-06-01 21:25:04
16261495513439846739,623177710549,7832073932.0,631233,DEBIT,2023-06-01 00:00:00+00:00,21:28:11,184.25,SALE DEBIT,POS,MALE,39.0,2023-06-01 21:28:11
86387926001057705114,284349271485,2652412836.0,449836,DEBIT,2023-06-01 00:00:00+00:00,21:31:17,118.9,PAYMENT,IB,MALE,52.0,2023-06-01 21:31:17
67308091974899463772,545603642451,1569132284.0,339201,DEBIT,2023-06-01 00:00:00+00:00,21:32:34,50.0,FUND TRANSFER,IB,MALE,36.0,2023-06-01 21:32:34
15577338049093867064,673125233646,2631583662.0,631233,DEBIT,2023-06-01 00:00:00+00:00,21:37:13,399.0,SALE DEBIT,POS,MALE,63.0,2023-06-01 21:37:13
700982123607475306,623177710549,7832073932.0,339201,DEBIT,2023-06-01 00:00:00+00:00,21:42:43,1175.0,FUND TRANSFER,IB,MALE,39.0,2023-06-01 21:42:43
421162561667267239,709400571680,4071104958.0,339201,DEBIT,2023-06-01 00:00:00+00:00,21:46:36,127.0,FUND TRANSFER,IB,MALE,58.0,2023-06-01 21:46:36
54241454049107352231,455197916236,7010923933.0,339201,DEBIT,2023-06-01 00:00:00+00:00,21:49:48,40.0,FUND TRANSFER,IB,FEMALE,48.0,2023-06-01 21:49:48
82404794633038244854,268674498118,4732103968.0,728812,DEBIT,2023-06-01 00:00:00+00:00,21:50:23,134.0,PAYMENT,FPX,FEMALE,46.0,2023-06-01 21:50:23
69821686036810690765,767702055556,7237011585.0,449836,CREDIT,2023-06-01 00:00:00+00:00,21:51:02,10000.0,FUND TRANSFER,IB,FEMALE,50.0,2023-06-01 21:51:02
3928195893258753016,545603642451,1569132284.0,449836,DEBIT,2023-06-01 00:00:00+00:00,21:53:15,48.0,FUND TRANSFER,IB,MALE,36.0,2023-06-01 21:53:15
13946328081306556246,546573630371,2711720727.0,449836,DEBIT,2023-06-01 00:00:00+00:00,21:58:04,4800.0,FUND TRANSFER,IB,FEMALE,60.0,2023-06-01 21:58:04
49763674809252929388,545603642451,1569132284.0,449836,CREDIT,2023-06-01 00:00:00+00:00,21:59:36,60.0,FUND TRANSFER,IB,MALE,36.0,2023-06-01 21:59:36
80397562176569459377,616253286038,1247511662.0,449836,DEBIT,2023-06-01 00:00:00+00:00,22:03:16,325.0,FUND TRANSFER,IB,FEMALE,62.0,2023-06-01 22:03:16
98959417853104454947,513072841203,5591584008.0,449836,CREDIT,2023-06-01 00:00:00+00:00,22:05:13,210.0,FUND TRANSFER,IB,MALE,48.0,2023-06-01 22:05:13
69268321212102321879,696282610710,3911304863.0,449836,DEBIT,2023-06-01 00:00:00+00:00,22:15:56,1500.0,FUND TRANSFER,IB,FEMALE,49.0,2023-06-01 22:15:56
21816164798100714123,119414046114,3481072690.0,449836,CREDIT,2023-06-01 00:00:00+00:00,22:19:45,100.0,FUND TRANSFER,IB,MALE,46.0,2023-06-01 22:19:45
38029529949690988544,673125233646,2631583662.0,716706,DEBIT,2023-06-01 00:00:00+00:00,22:48:26,203.0,PAYMENT,MEPS,MALE,63.0,2023-06-01 22:48:26
38052362849020196410,584302038586,5570333082.0,339201,DEBIT,2023-06-01 00:00:00+00:00,22:50:04,180.0,FUND TRANSFER,IB,MALE,45.0,2023-06-01 22:50:04
6555644396946384512,584302038586,5570333082.0,339201,DEBIT,2023-06-01 00:00:00+00:00,22:51:37,240.0,FUND TRANSFER,IB,MALE,45.0,2023-06-01 22:51:37
14334836303105573321,616253286038,1247511662.0,339201,DEBIT,2023-06-01 00:00:00+00:00,22:58:49,95.0,FUND TRANSFER,IB,FEMALE,62.0,2023-06-01 22:58:49
69431634539545038740,918219393644,4768936283.0,339201,DEBIT,2023-06-01 00:00:00+00:00,23:00:41,470.0,FUND TRANSFER,IB,MALE,46.0,2023-06-01 23:00:41
3335151409530364039,918219393644,4768936283.0,449836,DEBIT,2023-06-01 00:00:00+00:00,23:05:02,250.0,FUND TRANSFER,IB,MALE,46.0,2023-06-01 23:05:02
8486913495718588781,841248765885,1614989927.0,339201,DEBIT,2023-06-01 00:00:00+00:00,23:05:24,120.0,FUND TRANSFER,IB,MALE,45.0,2023-06-01 23:05:24
5346064621665985003,513072841203,5591584008.0,449836,CREDIT,2023-06-01 00:00:00+00:00,23:07:39,120.0,FUND TRANSFER,IB,MALE,48.0,2023-06-01 23:07:39
19911263562124413493,893984870415,3919077928.0,449836,CREDIT,2023-06-01 00:00:00+00:00,23:08:20,270.0,FUND TRANSFER,IB,MALE,53.0,2023-06-01 23:08:20
19335399974104615256,715449380839,5966480471.0,449836,CREDIT,2023-06-01 00:00:00+00:00,23:34:55,350.0,FUND TRANSFER,IB,MALE,64.0,2023-06-01 23:34:55
14506709704354426139,183264629830,9919501476.0,339201,DEBIT,2023-06-01 00:00:00+00:00,23:46:53,130.0,FUND TRANSFER,IB,MALE,53.0,2023-06-01 23:46:53
1081862606549801490,183264629830,9919501476.0,339201,DEBIT,2023-06-01 00:00:00+00:00,23:49:26,10000.0,FUND TRANSFER,IB,MALE,53.0,2023-06-01 23:49:26
88326795103507300423,522718116615,1115484504.0,449836,CREDIT,2023-06-02 00:00:00+00:00,03:40:35,150.0,FUND TRANSFER,IB,MALE,39.0,2023-06-02 03:40:35
8332627708468481469,568575048767,5580577262.0,449836,CREDIT,2023-06-02 00:00:00+00:00,03:40:41,2300.0,FUND TRANSFER,IB,FEMALE,65.0,2023-06-02 03:40:41
71032988662532052024,119414046114,3481072690.0,339201,CREDIT,2023-06-02 00:00:00+00:00,03:41:23,250.0,FUND TRANSFER,IB,MALE,46.0,2023-06-02 03:41:23
71721819777552294822,522718116615,1115484504.0,449836,DEBIT,2023-06-02 00:00:00+00:00,03:44:22,150.0,FUND TRANSFER,IB,MALE,39.0,2023-06-02 03:44:22
34794899162040442393,568575048767,5580577262.0,449836,DEBIT,2023-06-02 00:00:00+00:00,03:44:40,100.0,FUND TRANSFER,IB,FEMALE,65.0,2023-06-02 03:44:40
80342843097514849692,568575048767,5580577262.0,339201,DEBIT,2023-06-02 00:00:00+00:00,03:44:40,100.0,FUND TRANSFER,IB,FEMALE,65.0,2023-06-02 03:44:40
92583829666905310396,522718116615,1115484504.0,449836,CREDIT,2023-06-02 00:00:00+00:00,04:06:10,150.0,FUND TRANSFER,IB,MALE,39.0,2023-06-02 04:06:10
61341005678135847544,522718116615,1115484504.0,449836,DEBIT,2023-06-02 00:00:00+00:00,04:07:14,150.0,FUND TRANSFER,IB,MALE,39.0,2023-06-02 04:07:14
95347509074485112825,914774406858,8495957670.0,631233,DEBIT,2023-06-02 00:00:00+00:00,04:47:07,156.2,SALE DEBIT,POS,MALE,63.0,2023-06-02 04:47:07
11262508659857473367,321747212252,2967400153.0,339201,DEBIT,2023-06-02 00:00:00+00:00,04:52:19,2093.0,FUND TRANSFER,IB,MALE,60.0,2023-06-02 04:52:19
93014189277645646176,321747212252,2967400153.0,449836,DEBIT,2023-06-02 00:00:00+00:00,04:56:39,22.95,PAYMENT,IB,MALE,60.0,2023-06-02 04:56:39
48549366162779587675,321747212252,2967400153.0,449836,DEBIT,2023-06-02 00:00:00+00:00,04:58:34,35.65,PAYMENT,IB,MALE,60.0,2023-06-02 04:58:34
66865815529611522912,321747212252,2967400153.0,449836,DEBIT,2023-06-02 00:00:00+00:00,04:59:42,433.75,PAYMENT,IB,MALE,60.0,2023-06-02 04:59:42
8888444323080343791,321747212252,2967400153.0,449836,DEBIT,2023-06-02 00:00:00+00:00,05:11:33,10.0,PAYMENT,IB,MALE,60.0,2023-06-02 05:11:33
17395099938589465655,321747212252,2967400153.0,449836,DEBIT,2023-06-02 00:00:00+00:00,05:16:48,2889.22,PAYMENT,IB,MALE,60.0,2023-06-02 05:16:48
26608677711761010513,321747212252,2967400153.0,449836,DEBIT,2023-06-02 00:00:00+00:00,05:20:03,1102.0,PAYMENT,IB,MALE,60.0,2023-06-02 05:20:03
27607428005211316290,529288723961,6938209173.0,291393,DEBIT,2023-06-02 00:00:00+00:00,06:18:31,30.0,SALE DEBIT,POS,MALE,49.0,2023-06-02 06:18:31
38430969902624340017,453766225562,7550198501.0,449836,DEBIT,2023-06-02 00:00:00+00:00,06:33:24,10.0,FUND TRANSFER,IB,MALE,54.0,2023-06-02 06:33:24
67202596221549014600,453766225562,7550198501.0,449836,DEBIT,2023-06-02 00:00:00+00:00,06:33:46,10.0,FUND TRANSFER,IB,MALE,54.0,2023-06-02 06:33:46
2181424179321710716,687604407571,5962909511.0,449836,CREDIT,2023-06-02 00:00:00+00:00,06:35:27,300.0,FUND TRANSFER,IB,MALE,55.0,2023-06-02 06:35:27
20660528508894891447,687604407571,5962909511.0,449836,DEBIT,2023-06-02 00:00:00+00:00,06:36:24,350.0,PAYMENT,IB,MALE,55.0,2023-06-02 06:36:24
66573731696476292350,687604407571,5962909511.0,449836,DEBIT,2023-06-02 00:00:00+00:00,06:37:24,27.0,PAYMENT,IB,MALE,55.0,2023-06-02 06:37:24
37999133725401000623,687604407571,5962909511.0,449836,DEBIT,2023-06-02 00:00:00+00:00,06:39:07,30.0,PAYMENT,IB,MALE,55.0,2023-06-02 06:39:07
42520423015997848378,914774406858,8495957670.0,631233,DEBIT,2023-06-02 00:00:00+00:00,06:54:55,173.0,SALE DEBIT,POS,MALE,63.0,2023-06-02 06:54:55
72510677294597154578,386386132868,5128848091.0,339201,DEBIT,2023-06-02 00:00:00+00:00,07:08:26,4000.0,FUND TRANSFER,IB,MALE,69.0,2023-06-02 07:08:26
14384241827605125224,302075399531,6998723387.0,339201,DEBIT,2023-06-02 00:00:00+00:00,07:29:58,1000.0,FUND TRANSFER,IB,FEMALE,50.0,2023-06-02 07:29:58
51462864339673771892,975681872782,8377869784.0,449836,DEBIT,2023-06-02 00:00:00+00:00,07:36:45,200.0,FUND TRANSFER,IB,MALE,53.0,2023-06-02 07:36:45
74566687459188419077,545603642451,1569132284.0,449836,DEBIT,2023-06-02 00:00:00+00:00,07:45:31,7.2,FUND TRANSFER,IB,MALE,36.0,2023-06-02 07:45:31
11570702965106343008,767702055556,7237011585.0,449836,DEBIT,2023-06-02 00:00:00+00:00,07:46:07,3378.0,PAYMENT,IB,FEMALE,50.0,2023-06-02 07:46:07
9585691082277469064,767702055556,7237011585.0,449836,DEBIT,2023-06-02 00:00:00+00:00,07:46:53,400.0,FUND TRANSFER,IB,FEMALE,50.0,2023-06-02 07:46:53
26162586294106188966,193345169178,7513227576.0,449836,CREDIT,2023-06-02 00:00:00+00:00,08:05:01,590.0,FUND TRANSFER,IB,MALE,36.0,2023-06-02 08:05:01
9234109687217975469,695805725787,4113495417.0,396509,CREDIT,2023-06-02 00:00:00+00:00,08:11:42,300.0,CDEP,BRNCH / ATM,MALE,43.0,2023-06-02 08:11:42
32063097645613321429,918219393644,4768936283.0,449836,DEBIT,2023-06-02 00:00:00+00:00,08:18:21,215.0,FUND TRANSFER,IB,MALE,46.0,2023-06-02 08:18:21
18838468372924131285,545603642451,1569132284.0,339201,DEBIT,2023-06-02 00:00:00+00:00,08:20:57,545.0,FUND TRANSFER,IB,MALE,36.0,2023-06-02 08:20:57
63559445539285374013,652202114711,9350512395.0,339201,CREDIT,2023-06-02 00:00:00+00:00,08:29:58,780.0,FUND TRANSFER,IB,MALE,56.0,2023-06-02 08:29:58
67495141759140664835,568575048767,5580577262.0,339201,DEBIT,2023-06-02 00:00:00+00:00,09:22:03,100.0,FUND TRANSFER,IB,FEMALE,65.0,2023-06-02 09:22:03
21225282785694146856,485876414710,2742357842.0,449836,CREDIT,2023-06-02 00:00:00+00:00,10:03:47,1800.0,FUND TRANSFER,IB,MALE,53.0,2023-06-02 10:03:47
38325430302730107329,841248765885,1614989927.0,449836,DEBIT,2023-06-02 00:00:00+00:00,10:07:33,6.0,FUND TRANSFER,IB,MALE,45.0,2023-06-02 10:07:33
68291840688204281606,154598058970,1540947677.0,449836,DEBIT,2023-06-02 00:00:00+00:00,10:14:29,1790.0,FUND TRANSFER,IB,FEMALE,55.0,2023-06-02 10:14:29
68291840688204281606,154598058970,1540947677.0,449836,DEBIT,2023-06-02 00:00:00+00:00,10:14:29,1790.0,FUND TRANSFER,IB,FEMALE,55.0,2023-06-02 10:14:29
26911565218693884812,535212473978,8744047562.0,339201,DEBIT,2023-06-02 00:00:00+00:00,10:17:07,17.2,FUND TRANSFER,IB,MALE,40.0,2023-06-02 10:17:07
86291214806005332196,302549400078,7304841028.0,339201,DEBIT,2023-06-02 00:00:00+00:00,10:28:02,245.0,FUND TRANSFER,IB,MALE,48.0,2023-06-02 10:28:02
28165782654344612406,119414046114,3481072690.0,449836,CREDIT,2023-06-02 00:00:00+00:00,10:42:13,250.0,FUND TRANSFER,IB,MALE,46.0,2023-06-02 10:42:13
3619425561292248802,847156074323,7223055588.0,339201,CREDIT,2023-06-02 00:00:00+00:00,10:50:51,3952.8,FUND TRANSFER,IB,MALE,60.0,2023-06-02 10:50:51
59691044914322817124,507659392231,2349245979.0,339201,DEBIT,2023-06-02 00:00:00+00:00,10:52:46,200.0,FUND TRANSFER,IB,MALE,58.0,2023-06-02 10:52:46
55163417176709343705,419900949060,8900771748.0,563814,CREDIT,2023-06-02 00:00:00+00:00,10:59:56,10000.0,SALARY,IB,FEMALE,54.0,2023-06-02 10:59:56
52046520505485806269,975681872782,8377869784.0,449836,DEBIT,2023-06-02 00:00:00+00:00,11:07:00,160.39,FUND TRANSFER,IB,MALE,53.0,2023-06-02 11:07:00
34980164154829777741,292536761290,8438416622.0,339201,DEBIT,2023-06-02 00:00:00+00:00,11:07:12,1760.0,FUND TRANSFER,IB,MALE,51.0,2023-06-02 11:07:12
69040892574790464472,530374001406,2854104473.0,449836,DEBIT,2023-06-02 00:00:00+00:00,11:19:01,1000.0,FUND TRANSFER,IB,MALE,52.0,2023-06-02 11:19:01
99541813748071602614,193345169178,7513227576.0,678972,DEBIT,2023-06-02 00:00:00+00:00,11:25:10,70.0,PAYMENT,MEPS,MALE,36.0,2023-06-02 11:25:10
27747416124019287396,823446475077,2681440854.0,339201,DEBIT,2023-06-02 00:00:00+00:00,11:39:45,26.6,FUND TRANSFER,IB,FEMALE,50.0,2023-06-02 11:39:45
22446134361836106291,623177710549,7832073932.0,449836,DEBIT,2023-06-02 00:00:00+00:00,11:41:04,3000.0,FUND TRANSFER,IB,MALE,39.0,2023-06-02 11:41:04
9139670102806210415,268674498118,4732103968.0,631233,DEBIT,2023-06-02 00:00:00+00:00,11:45:09,20.65,SALE DEBIT,POS,FEMALE,46.0,2023-06-02 11:45:09
75244943677347762448,419900949060,8900771748.0,728812,DEBIT,2023-06-02 00:00:00+00:00,11:46:01,10000.0,PAYMENT,FPX,FEMALE,54.0,2023-06-02 11:46:01
60181958452131097318,386386132868,5128848091.0,449836,DEBIT,2023-06-02 00:00:00+00:00,11:48:47,10000.0,FUND TRANSFER,IB,MALE,69.0,2023-06-02 11:48:47
32164162752484009878,530374001406,2854104473.0,449836,DEBIT,2023-06-02 00:00:00+00:00,11:59:28,990.0,FUND TRANSFER,IB,MALE,52.0,2023-06-02 11:59:28
73746977197579326692,511078222839,2408137037.0,449836,CREDIT,2023-06-02 00:00:00+00:00,12:01:57,655.2,FUND TRANSFER,IB,FEMALE,51.0,2023-06-02 12:01:57
48505920564633448947,511078222839,2408137037.0,449836,CREDIT,2023-06-02 00:00:00+00:00,12:02:45,720.0,FUND TRANSFER,IB,FEMALE,51.0,2023-06-02 12:02:45
32592172099100140039,530374001406,2854104473.0,449836,DEBIT,2023-06-02 00:00:00+00:00,12:15:03,1980.0,FUND TRANSFER,IB,MALE,52.0,2023-06-02 12:15:03
89837243117049865134,492064485044,8420219386.0,449836,DEBIT,2023-06-02 00:00:00+00:00,12:16:49,480.0,FUND TRANSFER,IB,FEMALE,54.0,2023-06-02 12:16:49
418925331190998591,535212473978,8744047562.0,339201,CREDIT,2023-06-02 00:00:00+00:00,12:18:54,600.0,FUND TRANSFER,IB,MALE,40.0,2023-06-02 12:18:54
20894673599966018927,640599347910,7533323698.0,678972,DEBIT,2023-06-02 00:00:00+00:00,12:23:55,35.45,PAYMENT,MEPS,MALE,65.0,2023-06-02 12:23:55
9014850152483527300,767702055556,7237011585.0,449836,DEBIT,2023-06-02 00:00:00+00:00,12:24:39,200.0,PAYMENT,IB,FEMALE,50.0,2023-06-02 12:24:39
63058047891365491267,530374001406,2854104473.0,449836,DEBIT,2023-06-02 00:00:00+00:00,12:25:08,3312.0,FUND TRANSFER,IB,MALE,52.0,2023-06-02 12:25:08
90684123846298586112,268674498118,4732103968.0,728812,DEBIT,2023-06-02 00:00:00+00:00,12:27:20,13.0,PAYMENT,FPX,FEMALE,46.0,2023-06-02 12:27:20
73191876444786856877,455197916236,7010923933.0,631233,DEBIT,2023-06-02 00:00:00+00:00,12:31:49,50.0,SALE DEBIT,POS,FEMALE,48.0,2023-06-02 12:31:49
73041633071676604162,623177710549,7832073932.0,678972,DEBIT,2023-06-02 00:00:00+00:00,12:33:26,236.3,PAYMENT,MEPS,MALE,39.0,2023-06-02 12:33:26
3847302473250678310,268674498118,4732103968.0,728812,DEBIT,2023-06-02 00:00:00+00:00,12:34:59,341.0,PAYMENT,FPX,FEMALE,46.0,2023-06-02 12:34:59
86147772265720802294,975681872782,8377869784.0,728812,DEBIT,2023-06-02 00:00:00+00:00,12:38:08,89.08,PAYMENT,FPX,MALE,53.0,2023-06-02 12:38:08
941100029818666374,485876414710,2742357842.0,339201,CREDIT,2023-06-02 00:00:00+00:00,12:59:21,1701.0,FUND TRANSFER,IB,MALE,53.0,2023-06-02 12:59:21
71354944915401253053,279257640501,9747353759.0,449836,DEBIT,2023-06-02 00:00:00+00:00,13:03:30,18.9,FUND TRANSFER,IB,MALE,62.0,2023-06-02 13:03:30
60487260091797687795,492064485044,8420219386.0,449836,CREDIT,2023-06-02 00:00:00+00:00,13:05:30,2700.0,FUND TRANSFER,IB,FEMALE,54.0,2023-06-02 13:05:30
37312673345111439696,492064485044,8420219386.0,339201,CREDIT,2023-06-02 00:00:00+00:00,13:07:01,5000.0,FUND TRANSFER,IB,FEMALE,54.0,2023-06-02 13:07:01
18277916824654260339,522718116615,1115484504.0,449836,DEBIT,2023-06-02 00:00:00+00:00,13:08:35,250.0,FUND TRANSFER,IB,MALE,39.0,2023-06-02 13:08:35
93676025884651780462,492064485044,8420219386.0,449836,DEBIT,2023-06-02 00:00:00+00:00,13:09:00,1615.65,FUND TRANSFER,IB,FEMALE,54.0,2023-06-02 13:09:00
52342827236389594395,635372797039,4771336044.0,339201,DEBIT,2023-06-02 00:00:00+00:00,13:10:58,1200.0,FUND TRANSFER,IB,FEMALE,51.0,2023-06-02 13:10:58
95640902341344602246,522718116615,1115484504.0,449836,DEBIT,2023-06-02 00:00:00+00:00,13:23:47,300.0,FUND TRANSFER,IB,MALE,39.0,2023-06-02 13:23:47
51597167773520959475,942108413560,8726143159.0,631233,DEBIT,2023-06-02 00:00:00+00:00,13:23:55,104.0,SALE DEBIT,POS,FEMALE,50.0,2023-06-02 13:23:55
83010953983126429795,545603642451,1569132284.0,449836,DEBIT,2023-06-02 00:00:00+00:00,13:25:45,10.5,FUND TRANSFER,IB,MALE,36.0,2023-06-02 13:25:45
71027143868315666577,292536761290,8438416622.0,631233,DEBIT,2023-06-02 00:00:00+00:00,13:30:17,237.0,SALE DEBIT,POS,MALE,51.0,2023-06-02 13:30:17
