trn_no|acc_no|cus_no|brn_cd|trn_type|trn_dt|trn_time|amt|trn_desc|chn|gndr|age
11353043981270653431|743261936180|4407144912|00449836|CREDIT|2023-08-01T00:00:00.000Z|105224|6000|FUND TRANSFER|IB|MALE|57
11357280307991388066|942108413560|8726143159|00339201|DEBIT|2023-07-15T00:00:00.000Z|110418|30|FUND TRANSFER|IB|FEMALE|50
11360612093791696153|135566817347|6911974770|00449836|DEBIT|2023-07-05T00:00:00.000Z|102757|7|FUND TRANSFER|IB|FEMALE|51
11366206148385449166|321747212252|2967400153|00449836|DEBIT|2023-06-21T00:00:00.000Z|114740|1000|FUND TRANSFER|IB|MALE|60
11367385356412168342|918219393644|4768936283|00339201|DEBIT|2023-08-18T00:00:00.000Z|81159|61.88|FUND TRANSFER|IB|MALE|46
11382241823414316697|196952408979|9768227062|00449836|DEBIT|2023-08-14T00:00:00.000Z|184634|584.83|PAYMENT|IB|MALE|47
11384116871613912193|178018689070|3194353352|00339201|CREDIT|2023-06-13T00:00:00.000Z|172555|400|FUND TRANSFER|IB|FEMALE|49
11386134842743538889|507659392231|2349245979|00339201|DEBIT|2023-08-12T00:00:00.000Z|131745|168.6|FUND TRANSFER|IB|MALE|58
11389099477768671141|268674498118|4732103968|00449836|DEBIT|2023-08-06T00:00:00.000Z|171500|100|FUND TRANSFER|IB|FEMALE|46
11390094137501914576|841248765885|1614989927|00339201|DEBIT|2023-08-11T00:00:00.000Z|202938|170|FUND TRANSFER|IB|MALE|45
11400580377429314801|893984870415|3919077928|00449836|DEBIT|2023-07-26T00:00:00.000Z|195227|15|PAYMENT|IB|MALE|53
11408135483519920564|302075399531|6998723387|00339201|CREDIT|2023-08-22T00:00:00.000Z|81303|743.1|FUND TRANSFER|IB|FEMALE|50
114100032333769194|350294564861|1502753028|00449836|CREDIT|2023-07-01T00:00:00.000Z|132905|115|FUND TRANSFER|IB|MALE|54
114277034783454313|268674498118|4732103968|00449836|CREDIT|2023-08-22T00:00:00.000Z|214702|2459|FUND TRANSFER|IB|FEMALE|46
1143310414855875829|976461201839|2456185095|00449836|CREDIT|2023-06-20T00:00:00.000Z|104952|5000|FUND TRANSFER|IB|FEMALE|46
114669104576497501|522718116615|1115484504|00339201|CREDIT|2023-07-09T00:00:00.000Z|224748|300|FUND TRANSFER|IB|MALE|39
11469775902338020668|893984870415|3919077928|00339201|DEBIT|2023-06-13T00:00:00.000Z|112321|1005|FUND TRANSFER|IB|MALE|53
11474269725174611985|841248765885|1614989927|00449836|DEBIT|2023-08-05T00:00:00.000Z|103007|14|FUND TRANSFER|IB|MALE|45
11501811387107714374|193345169178|7513227576|00339201|CREDIT|2023-07-11T00:00:00.000Z|165813|300|FUND TRANSFER|IB|MALE|36
11512964447576479706|522718116615|1115484504|00449836|DEBIT|2023-06-09T00:00:00.000Z|145911|300|FUND TRANSFER|IB|MALE|39
11523959937136514239|455197916236|7010923933|00449836|CREDIT|2023-07-05T00:00:00.000Z|180054|402.4|FUND TRANSFER|IB|FEMALE|48
11527502847922407879|652202114711|9350512395|00339201|DEBIT|2023-08-15T00:00:00.000Z|201156|360|FUND TRANSFER|IB|MALE|56
11541058583559855921|568575048767|5580577262|00449836|CREDIT|2023-07-01T00:00:00.000Z|220954|630|FUND TRANSFER|IB|FEMALE|65
11542921429518644308|449213583433|4825468780|00339201|DEBIT|2023-06-28T00:00:00.000Z|214459|500|FUND TRANSFER|IB|MALE|51
11546430856015637648|709400571680|4071104958|00339201|CREDIT|2023-08-04T00:00:00.000Z|153908|9000|FUND TRANSFER|IB|MALE|58
11553451606237294847|193345169178|7513227576|00339201|DEBIT|2023-07-02T00:00:00.000Z|111446|50|FUND TRANSFER|IB|MALE|36
11570702965106343008|767702055556|7237011585|00449836|DEBIT|2023-06-02T00:00:00.000Z|74607|3378|PAYMENT|IB|FEMALE|50
11572269303026122899|485876414710|2742357842|00339201|DEBIT|2023-08-28T00:00:00.000Z|100024|1000|FUND TRANSFER|IB|MALE|53
11584014075625569648|847156074323|7223055588|00449836|DEBIT|2023-08-07T00:00:00.000Z|201354|600|FUND TRANSFER|IB|MALE|60
11600323513310889466|635372797039|4771336044|00339201|DEBIT|2023-08-01T00:00:00.000Z|142703|1200|FUND TRANSFER|IB|FEMALE|51
11600584978686491834|279257640501|9747353759|00449836|DEBIT|2023-08-26T00:00:00.000Z|104710|1583.39|PAYMENT|IB|MALE|62
11609691355381056324|463122589215|9926739320|00449836|DEBIT|2023-07-11T00:00:00.000Z|104526|100|FUND TRANSFER|IB|FEMALE|53
11610368039683977704|463122589215|9926739320|00449836|DEBIT|2023-07-08T00:00:00.000Z|90841|2000|FUND TRANSFER|IB|FEMALE|53
11610539728880664957|695805725787|4113495417|00339201|DEBIT|2023-07-23T00:00:00.000Z|175033|29|FUND TRANSFER|IB|MALE|43
11621968027093946033|302075399531|6998723387|00339201|CREDIT|2023-07-29T00:00:00.000Z|95906|200|FUND TRANSFER|IB|FEMALE|50
11627351846241747248|639200231916|5477187939|00339201|DEBIT|2023-07-01T00:00:00.000Z|95545|1000|FUND TRANSFER|IB|FEMALE|48
11629058844640240887|461697795470|4349273411|00449836|CREDIT|2023-07-19T00:00:00.000Z|191903|4000|FUND TRANSFER|IB|MALE|56
11647740874873730769|986899146807|9005567668|00449836|DEBIT|2023-07-03T00:00:00.000Z|85129|21.7|PAYMENT|IB|MALE|60
1165307446545498330|154598058970|1540947677|00339201|DEBIT|2023-06-24T00:00:00.000Z|82721|300|FUND TRANSFER|IB|FEMALE|55
11653889957009851913|455197916236|7010923933|00339201|DEBIT|2023-07-24T00:00:00.000Z|134034|3|FUND TRANSFER|IB|FEMALE|48
11655051268822950157|511078222839|2408137037|00339201|CREDIT|2023-07-13T00:00:00.000Z|93502|1000|FUND TRANSFER|IB|FEMALE|51
11672100114072468392|268674498118|4732103968|00449836|CREDIT|2023-07-01T00:00:00.000Z|102526|170|FUND TRANSFER|IB|FEMALE|46
11681211989680876062|183264629830|9919501476|00339201|DEBIT|2023-08-08T00:00:00.000Z|212957|312|FUND TRANSFER|IB|MALE|53
11681405116353269486|522718116615|1115484504|00339201|CREDIT|2023-07-13T00:00:00.000Z|161554|92|FUND TRANSFER|IB|MALE|39
116816938517434803|178018689070|3194353352|00449836|DEBIT|2023-07-31T00:00:00.000Z|185330|150|PAYMENT|IB|FEMALE|49
11683104591161268705|635372797039|4771336044|00339201|DEBIT|2023-08-25T00:00:00.000Z|113114|500|FUND TRANSFER|IB|FEMALE|51
11696888403973513328|816058604656|7266623245|00449836|DEBIT|2023-07-30T00:00:00.000Z|153709|500|FUND TRANSFER|IB|MALE|54
11716672754029722056|673125233646|2631583662|00339201|DEBIT|2023-08-14T00:00:00.000Z|131646|1132|FUND TRANSFER|IB|MALE|63
1173137597934372607|914774406858|8495957670|00339201|DEBIT|2023-08-02T00:00:00.000Z|91950|200|FUND TRANSFER|IB|MALE|63
117345569559989165|453766225562|7550198501|00339201|DEBIT|2023-07-02T00:00:00.000Z|204339|100|FUND TRANSFER|IB|MALE|54
11740522299774265793|888242950686|6202872613|00449836|DEBIT|2023-08-13T00:00:00.000Z|105141|101.07|PAYMENT|IB|MALE|57
11741116179505537621|449213583433|4825468780|00449836|DEBIT|2023-07-13T00:00:00.000Z|212617|100|FUND TRANSFER|IB|MALE|51
11749127677714350080|196952408979|9768227062|00339201|DEBIT|2023-06-13T00:00:00.000Z|183740|50|FUND TRANSFER|IB|MALE|47
11766095121137808436|616253286038|1247511662|00449836|DEBIT|2023-06-19T00:00:00.000Z|190307|14.37|PAYMENT|IB|FEMALE|62
117712028673298285|481297918621|8636221245|00339201|DEBIT|2023-08-29T00:00:00.000Z|102808|100|FUND TRANSFER|IB|FEMALE|60
11772566434820404230|513072841203|5591584008|00339201|CREDIT|2023-07-02T00:00:00.000Z|132837|70|FUND TRANSFER|IB|MALE|48
117926360857107287|840526620294|2734670470|00339201|CREDIT|2023-08-02T00:00:00.000Z|175126|96|FUND TRANSFER|IB|FEMALE|25
11806459006318241943|461697795470|4349273411|00339201|DEBIT|2023-06-29T00:00:00.000Z|83256|3000|FUND TRANSFER|IB|MALE|56
11806755365885310036|695805725787|4113495417|00339201|DEBIT|2023-07-21T00:00:00.000Z|105950|200|FUND TRANSFER|IB|MALE|43
11821747326818257133|292536761290|8438416622|00339201|DEBIT|2023-08-04T00:00:00.000Z|101234|5000|FUND TRANSFER|IB|MALE|51
1182380934250860503|545603642451|1569132284|00449836|CREDIT|2023-07-15T00:00:00.000Z|150001|154|FUND TRANSFER|IB|MALE|36
118273245310401686|386386132868|5128848091|00449836|DEBIT|2023-08-20T00:00:00.000Z|100952|1360|FUND TRANSFER|IB|MALE|69
11839659059990071064|511078222839|2408137037|00449836|CREDIT|2023-07-20T00:00:00.000Z|131527|849.5|FUND TRANSFER|IB|FEMALE|51
11840545218660501087|169361929061|7185214263|00449836|DEBIT|2023-07-04T00:00:00.000Z|135515|350|FUND TRANSFER|IB|MALE|42
11841091048125803889|635372797039|4771336044|00339201|DEBIT|2023-08-20T00:00:00.000Z|153345|50|FUND TRANSFER|IB|FEMALE|51
11860517592782236671|784356329044|3299539245|00449836|DEBIT|2023-06-27T00:00:00.000Z|123209|250|FUND TRANSFER|IB|FEMALE|62
1186623806728590251|455197916236|7010923933|00449836|DEBIT|2023-06-27T00:00:00.000Z|85723|900|FUND TRANSFER|IB|FEMALE|48
11870796639654931808|522778700730|1834078429|00339201|DEBIT|2023-08-24T00:00:00.000Z|110335|1450|FUND TRANSFER|IB|MALE|52
11872400797328954182|847156074323|7223055588|00339201|DEBIT|2023-08-09T00:00:00.000Z|134855|3500|FUND TRANSFER|IB|MALE|60
1188019391303470612|568575048767|5580577262|00339201|DEBIT|2023-08-13T00:00:00.000Z|40638|500|FUND TRANSFER|IB|FEMALE|65
11880633609896626136|687604407571|5962909511|00339201|DEBIT|2023-06-23T00:00:00.000Z|141301|20|FUND TRANSFER|IB|MALE|55
11884305433185081662|840526620294|2734670470|00449836|DEBIT|2023-07-21T00:00:00.000Z|205438|500|FUND TRANSFER|IB|FEMALE|25
11887498741265963362|975681872782|8377869784|00449836|DEBIT|2023-06-03T00:00:00.000Z|153233|51.64|FUND TRANSFER|IB|MALE|53
11899916064928676277|529288723961|6938209173|00339201|CREDIT|2023-08-30T00:00:00.000Z|213427|100|FUND TRANSFER|IB|MALE|49
11900745283723218056|986899146807|9005567668|00449836|DEBIT|2023-08-25T00:00:00.000Z|163227|100|FUND TRANSFER|IB|MALE|60
1190777096240311234|696282610710|3911304863|00449836|DEBIT|2023-07-07T00:00:00.000Z|203641|2500|FUND TRANSFER|IB|FEMALE|49
11908074071633843353|893984870415|3919077928|00339201|DEBIT|2023-08-20T00:00:00.000Z|211131|80|FUND TRANSFER|IB|MALE|53
11921286508857604529|193345169178|7513227576|00339201|DEBIT|2023-08-24T00:00:00.000Z|171856|190|FUND TRANSFER|IB|MALE|36
1194259089602505105|962553283252|3440929190|00339201|CREDIT|2023-06-06T00:00:00.000Z|94326|880|FUND TRANSFER|IB|FEMALE|52
1194511682533511042|522718116615|1115484504|00339201|DEBIT|2023-08-02T00:00:00.000Z|115536|100|FUND TRANSFER|IB|MALE|39
11959859285531427798|975681872782|8377869784|00449836|DEBIT|2023-07-26T00:00:00.000Z|145924|260|FUND TRANSFER|IB|MALE|53
11970160323733195774|260774977738|8381517036|00339201|DEBIT|2023-07-23T00:00:00.000Z|64626|655|FUND TRANSFER|IB|MALE|59
1197929631723964740|135566817347|6911974770|00449836|DEBIT|2023-08-28T00:00:00.000Z|100926|303|FUND TRANSFER|IB|FEMALE|51
1197963522821880872|601025939960|3954061307|00339201|DEBIT|2023-08-28T00:00:00.000Z|123959|32.9|FUND TRANSFER|IB|FEMALE|43
11996614214932487336|529288723961|6938209173|00449836|DEBIT|2023-08-30T00:00:00.000Z|174304|150|PAYMENT|IB|MALE|49
11998875986265397163|116582005497|9357122846|00339201|CREDIT|2023-07-09T00:00:00.000Z|225600|700|FUND TRANSFER|IB|MALE|57
1200317085432088588|545603642451|1569132284|00449836|DEBIT|2023-08-26T00:00:00.000Z|140024|100|PAYMENT|IB|MALE|36
12006512008477670545|986899146807|9005567668|00449836|DEBIT|2023-06-20T00:00:00.000Z|154045|23|PAYMENT|IB|MALE|60
12008599207415650270|453766225562|7550198501|00339201|DEBIT|2023-08-24T00:00:00.000Z|71228|250|FUND TRANSFER|IB|MALE|54
12008678704652442691|568575048767|5580577262|00449836|CREDIT|2023-08-02T00:00:00.000Z|114206|280|FUND TRANSFER|IB|FEMALE|65
12012046592595526464|858313466609|9093271472|00449836|DEBIT|2023-06-01T00:00:00.000Z|122633|116.4|FUND TRANSFER|IB|FEMALE|48
1201255065778879886|529288723961|6938209173|00449836|DEBIT|2023-07-31T00:00:00.000Z|161738|1000|PAYMENT|IB|MALE|49
12015308312559032697|260774977738|8381517036|00449836|CREDIT|2023-07-24T00:00:00.000Z|100450|100|FUND TRANSFER|IB|MALE|59
12015472992643039986|841248765885|1614989927|00449836|DEBIT|2023-08-17T00:00:00.000Z|105400|10.5|FUND TRANSFER|IB|MALE|45
12022389252216333413|530374001406|2854104473|00449836|DEBIT|2023-06-07T00:00:00.000Z|195540|265|FUND TRANSFER|IB|MALE|52
12049462633341774338|545603642451|1569132284|00339201|CREDIT|2023-06-14T00:00:00.000Z|125207|50|FUND TRANSFER|IB|MALE|36
12049728755653681587|453766225562|7550198501|00339201|DEBIT|2023-08-04T00:00:00.000Z|211228|100|FUND TRANSFER|IB|MALE|54
12051490998724841499|823446475077|2681440854|00449836|DEBIT|2023-07-27T00:00:00.000Z|211235|200|FUND TRANSFER|IB|FEMALE|50
12051927363525304777|119414046114|3481072690|00449836|DEBIT|2023-07-01T00:00:00.000Z|95527|1000|FUND TRANSFER|IB|MALE|46
12054452062690170397|292536761290|8438416622|00339201|DEBIT|2023-06-26T00:00:00.000Z|121253|998|FUND TRANSFER|IB|MALE|51
12067486863120952994|449213583433|4825468780|00449836|DEBIT|2023-08-05T00:00:00.000Z|200821|440|PAYMENT|IB|MALE|51
1208373913387851943|640599347910|7533323698|00449836|DEBIT|2023-07-30T00:00:00.000Z|82447|86|PAYMENT|IB|MALE|65
12099804158249361570|405120140066|1603342558|00339201|DEBIT|2023-06-06T00:00:00.000Z|132823|400|FUND TRANSFER|IB|FEMALE|45
12111161193472740518|405120140066|1603342558|00449836|DEBIT|2023-06-16T00:00:00.000Z|160420|133.45|FUND TRANSFER|IB|FEMALE|45
12133323703317688442|591854648200|4345538790|00449836|DEBIT|2023-08-23T00:00:00.000Z|81903|14.7|FUND TRANSFER|IB|MALE|53
12149836054015149138|388131142448|2071307162|00449836|CREDIT|2023-08-09T00:00:00.000Z|84828|200|FUND TRANSFER|IB|FEMALE|47
12172375165828114733|268674498118|4732103968|00449836|DEBIT|2023-06-13T00:00:00.000Z|172754|198|FUND TRANSFER|IB|FEMALE|46
12183405797908390364|193345169178|7513227576|00339201|DEBIT|2023-08-29T00:00:00.000Z|95414|432|FUND TRANSFER|IB|MALE|36
12187970709555288453|709400571680|4071104958|00339201|DEBIT|2023-08-04T00:00:00.000Z|175205|3844.9|FUND TRANSFER|IB|MALE|58
1219571474338112129|743261936180|4407144912|00449836|DEBIT|2023-06-12T00:00:00.000Z|212719|3500|FUND TRANSFER|IB|MALE|57
12196965694840976702|419900949060|8900771748|00449836|DEBIT|2023-07-10T00:00:00.000Z|160503|200|PAYMENT|IB|FEMALE|54
12199852698418210830|350294564861|1502753028|00449836|CREDIT|2023-06-15T00:00:00.000Z|110803|250|FUND TRANSFER|IB|MALE|54
1221257678527219230|893984870415|3919077928|00339201|DEBIT|2023-07-01T00:00:00.000Z|162504|50|FUND TRANSFER|IB|MALE|53
12221050402860172155|869846809051|7848429970|00449836|DEBIT|2023-08-15T00:00:00.000Z|125542|40|FUND TRANSFER|IB|MALE|58
12231440094692374441|388131142448|2071307162|00449836|DEBIT|2023-08-07T00:00:00.000Z|92217|3000|PAYMENT|IB|FEMALE|47
1224685222966691163|522718116615|1115484504|00339201|CREDIT|2023-08-03T00:00:00.000Z|213313|20|FUND TRANSFER|IB|MALE|39
12262147563807633699|591854648200|4345538790|00339201|DEBIT|2023-08-22T00:00:00.000Z|92329|20|FUND TRANSFER|IB|MALE|53
12277648298798044723|845059346432|7650679788|00339201|DEBIT|2023-08-28T00:00:00.000Z|161523|349|FUND TRANSFER|IB|MALE|57
12280071954566108607|268674498118|4732103968|00339201|DEBIT|2023-07-26T00:00:00.000Z|195341|150|FUND TRANSFER|IB|FEMALE|46
12285396594182020493|545603642451|1569132284|00449836|CREDIT|2023-08-05T00:00:00.000Z|121043|50|FUND TRANSFER|IB|MALE|36
12289624145804223697|350294564861|1502753028|00339201|CREDIT|2023-08-04T00:00:00.000Z|183010|50|FUND TRANSFER|IB|MALE|54
1231589356396381416|591854648200|4345538790|00449836|DEBIT|2023-06-10T00:00:00.000Z|192704|107.4|FUND TRANSFER|IB|MALE|53
1232483568457053868|388131142448|2071307162|00449836|DEBIT|2023-08-27T00:00:00.000Z|121022|2500|FUND TRANSFER|IB|FEMALE|47
12331230298280779000|601025939960|3954061307|00449836|DEBIT|2023-07-27T00:00:00.000Z|175031|310|FUND TRANSFER|IB|FEMALE|43
123433637317620906|616253286038|1247511662|00339201|DEBIT|2023-06-28T00:00:00.000Z|194625|1472|FUND TRANSFER|IB|FEMALE|62
12356319461407264107|178018689070|3194353352|00449836|DEBIT|2023-08-05T00:00:00.000Z|181110|60.67|FUND TRANSFER|IB|FEMALE|49
1236269661247299232|942108413560|8726143159|00339201|DEBIT|2023-08-10T00:00:00.000Z|100811|800|FUND TRANSFER|IB|FEMALE|50
12379827464058466907|673125233646|2631583662|00339201|CREDIT|2023-08-04T00:00:00.000Z|114203|2948|FUND TRANSFER|IB|MALE|63
12380095196559111933|709400571680|4071104958|00339201|CREDIT|2023-07-11T00:00:00.000Z|81834|10000|FUND TRANSFER|IB|MALE|58
1238300566644316653|196952408979|9768227062|00449836|CREDIT|2023-06-22T00:00:00.000Z|170237|8000|FUND TRANSFER|IB|MALE|47
12394557267736048304|350294564861|1502753028|00339201|CREDIT|2023-08-06T00:00:00.000Z|104923|100|FUND TRANSFER|IB|MALE|54
1239972524264952691|869846809051|7848429970|00339201|DEBIT|2023-07-21T00:00:00.000Z|214616|1400|FUND TRANSFER|IB|MALE|58
12400062326528837585|302075399531|6998723387|00339201|DEBIT|2023-06-19T00:00:00.000Z|224631|1000|FUND TRANSFER|IB|FEMALE|50
12402931305830686952|178018689070|3194353352|00339201|CREDIT|2023-07-22T00:00:00.000Z|33259|1000|FUND TRANSFER|IB|FEMALE|49
12407323378274309265|841248765885|1614989927|00339201|CREDIT|2023-08-07T00:00:00.000Z|163104|2100|FUND TRANSFER|IB|MALE|45
12421174462292048614|302549400078|7304841028|00339201|CREDIT|2023-07-26T00:00:00.000Z|191010|50|FUND TRANSFER|IB|MALE|48
12430433994468245378|888242950686|6202872613|00449836|DEBIT|2023-08-14T00:00:00.000Z|84236|132.96|PAYMENT|IB|MALE|57
12434164199221660756|268674498118|4732103968|00449836|DEBIT|2023-08-07T00:00:00.000Z|103355|81|FUND TRANSFER|IB|FEMALE|46
1244841599403828242|623177710549|7832073932|00449836|CREDIT|2023-08-25T00:00:00.000Z|152619|2429.5|FUND TRANSFER|IB|MALE|39
12450488371977478244|976461201839|2456185095|00339201|DEBIT|2023-06-08T00:00:00.000Z|160901|480|FUND TRANSFER|IB|FEMALE|46
12462185411117728354|976461201839|2456185095|00339201|DEBIT|2023-07-30T00:00:00.000Z|133813|270|FUND TRANSFER|IB|FEMALE|46
12473103992732067467|260774977738|8381517036|00449836|DEBIT|2023-06-26T00:00:00.000Z|180714|100|FUND TRANSFER|IB|MALE|59
12475896023018886470|869846809051|7848429970|00449836|CREDIT|2023-08-25T00:00:00.000Z|152108|1500|FUND TRANSFER|IB|MALE|58
124794838500303102|841248765885|1614989927|00339201|DEBIT|2023-07-29T00:00:00.000Z|205646|500|FUND TRANSFER|IB|MALE|45
12500290218031415753|302075399531|6998723387|00339201|DEBIT|2023-06-15T00:00:00.000Z|222036|1650|FUND TRANSFER|IB|FEMALE|50
1250121715032350991|841248765885|1614989927|00339201|DEBIT|2023-06-30T00:00:00.000Z|150217|8500|FUND TRANSFER|IB|MALE|45
12509169104012142486|292536761290|8438416622|00449836|DEBIT|2023-07-18T00:00:00.000Z|93632|96|FUND TRANSFER|IB|MALE|51
1251231594392942129|545603642451|1569132284|00449836|DEBIT|2023-07-18T00:00:00.000Z|190817|10|PAYMENT|IB|MALE|36
12512927227701695136|840526620294|2734670470|00449836|CREDIT|2023-06-09T00:00:00.000Z|183053|100|FUND TRANSFER|IB|FEMALE|25
1252834401835816268|893984870415|3919077928|00339201|DEBIT|2023-07-15T00:00:00.000Z|131207|281|FUND TRANSFER|IB|MALE|53
12533654351442803177|893984870415|3919077928|00339201|DEBIT|2023-08-25T00:00:00.000Z|105905|3250|FUND TRANSFER|IB|MALE|53
12536487338370744015|545603642451|1569132284|00449836|DEBIT|2023-06-29T00:00:00.000Z|212108|16|FUND TRANSFER|IB|MALE|36
12546248885987544047|976461201839|2456185095|00339201|DEBIT|2023-07-08T00:00:00.000Z|104655|480|FUND TRANSFER|IB|FEMALE|46
12563656232949476813|601025939960|3954061307|00339201|CREDIT|2023-08-01T00:00:00.000Z|102903|700|FUND TRANSFER|IB|FEMALE|43
12567873052839938498|260774977738|8381517036|00339201|DEBIT|2023-06-22T00:00:00.000Z|63115|1410|FUND TRANSFER|IB|MALE|59
12575467792450343252|183264629830|9919501476|00339201|DEBIT|2023-08-30T00:00:00.000Z|114658|2882|FUND TRANSFER|IB|MALE|53
12585206211539697864|123246768948|8955113016|00339201|DEBIT|2023-06-29T00:00:00.000Z|232431|400|FUND TRANSFER|IB|FEMALE|32
12585700112972523872|135566817347|6911974770|00449836|DEBIT|2023-08-01T00:00:00.000Z|131649|1158|FUND TRANSFER|IB|FEMALE|51
12595742508691538461|268674498118|4732103968|00339201|DEBIT|2023-08-30T00:00:00.000Z|184752|140|FUND TRANSFER|IB|FEMALE|46
12596578184189366369|976461201839|2456185095|00449836|DEBIT|2023-07-19T00:00:00.000Z|200801|1950|PAYMENT|IB|FEMALE|46
12600928798502883337|623177710549|7832073932|00449836|DEBIT|2023-08-03T00:00:00.000Z|213428|100|FUND TRANSFER|IB|MALE|39
1263367516231876156|847156074323|7223055588|00449836|DEBIT|2023-08-06T00:00:00.000Z|85803|1655|FUND TRANSFER|IB|MALE|60
12638081642436558885|268674498118|4732103968|00449836|DEBIT|2023-06-22T00:00:00.000Z|225357|119|FUND TRANSFER|IB|FEMALE|46
1264643981400824428|350294564861|1502753028|00449836|DEBIT|2023-06-15T00:00:00.000Z|133112|350|FUND TRANSFER|IB|MALE|54
12663062626446294333|976461201839|2456185095|00339201|DEBIT|2023-07-06T00:00:00.000Z|130742|100|FUND TRANSFER|IB|FEMALE|46
12678077598483860620|858313466609|9093271472|00449836|CREDIT|2023-08-02T00:00:00.000Z|135616|1350|FUND TRANSFER|IB|FEMALE|48
12681485083382111490|513072841203|5591584008|00449836|CREDIT|2023-06-25T00:00:00.000Z|101912|140|FUND TRANSFER|IB|MALE|48
12682399427071212012|709400571680|4071104958|00449836|DEBIT|2023-08-21T00:00:00.000Z|152709|400|FUND TRANSFER|IB|MALE|58
12690368524173376208|453766225562|7550198501|00449836|DEBIT|2023-08-25T00:00:00.000Z|203106|38.3|PAYMENT|IB|MALE|54
12692569997926333612|986899146807|9005567668|00339201|DEBIT|2023-08-16T00:00:00.000Z|105010|17|FUND TRANSFER|IB|MALE|60
